id,symbol,year,operating_activity,investing_activity,financing_activity,net_cash_flow,year_label,fiscal_year,quarter,is_ttm,is_half_year,sort_order,free_cash_flow,net_profit,cash_conversion_ratio,year_id
986,SBILIFE,Mar 2021,23878.0,-19203.0,3.0,4677.0,Mar 2021,2021,Q4,False,False,20213,4675.0,1456,16.399725274725274,31
987,SBILIFE,Mar 2022,21852.0,-21611.0,-231.0,10.0,Mar 2022,2022,Q4,False,False,20223,241.0,1506,14.50996015936255,34
988,SBILIFE,Mar 2023,28656.0,-30203.0,-415.0,-1962.0,Mar 2023,2023,Q4,False,False,20233,-1547.0,1721,16.650784427658337,37
989,SBILIFE,Mar 2024,29122.0,-31221.0,-227.0,-2327.0,Mar 2024,2024,Q4,False,False,20243,-2099.0,1894,15.375923970432947,40
990,SBIN,Mar 2013,24332.0,-2271.0,-4424.0,17637.0,Mar 2013,2013,Q4,False,False,20133,22061.0,18555,1.3113446510374562,5
991,SBIN,Mar 2014,19142.0,-791.0,3583.0,21934.0,Mar 2014,2014,Q4,False,False,20143,18351.0,14807,1.2927669345579793,8
992,SBIN,Mar 2015,26297.0,-3424.0,-1553.0,21320.0,Mar 2015,2015,Q4,False,False,20153,22873.0,17832,1.4747083894122925,12
993,SBIN,Mar 2016,14477.0,-2747.0,4348.0,16078.0,Mar 2016,2016,Q4,False,False,20163,11730.0,13019,1.1119901682156847,16
994,SBIN,Mar 2017,77406.0,-4572.0,-4196.0,68638.0,Mar 2017,2017,Q4,False,False,20173,72834.0,-97,-798.0,19
995,SBIN,Mar 2018,-96508.0,13053.0,5547.0,-77908.0,Mar 2018,2018,Q4,False,False,20183,-83455.0,-3749,25.742331288343557,22
996,SBIN,Mar 2019,29556.0,220.0,448.0,30223.0,Mar 2019,2019,Q4,False,False,20193,29776.0,3351,8.820053715308863,25
997,SBIN,Mar 2020,23929.0,-555.0,5430.0,28803.0,Mar 2020,2020,Q4,False,False,20203,23374.0,21140,1.1319299905392621,28
998,SBIN,Mar 2021,89919.0,-3670.0,7143.0,93392.0,Mar 2021,2021,Q4,False,False,20213,86249.0,23888,3.764191225720027,31
999,SBIN,Mar 2022,57695.0,-2652.0,-3845.0,51198.0,Mar 2022,2022,Q4,False,False,20223,55043.0,37183,1.5516499475566792,34
1000,SBIN,Mar 2023,-86014.0,-966.0,6386.0,-80593.0,Mar 2023,2023,Q4,False,False,20233,-86980.0,57750,-1.4894199134199133,37
1001,SBIN,Mar 2024,21632.0,-3476.0,-9896.0,8260.0,Mar 2024,2024,Q4,False,False,20243,18156.0,69543,0.31105934457817463,40
1002,SHREECEM,Jun 2013,1260.0,-270.0,-982.0,8.0,Jun 2013,2013,Q2,False,False,20136,990.0,1004,1.254980079681275,6
1003,SHREECEM,Jun 2014,1401.0,-1234.0,-156.0,11.0,Jun 2014,2014,Q2,False,False,20146,167.0,787,1.7801778907242694,9
1004,SHREECEM,Jun 2015,1239.0,-990.0,-259.0,-10.0,Jun 2015,2015,Q2,False,False,20156,249.0,426,2.908450704225352,13
1005,SHREECEM,Mar 2016,1566.0,-1265.0,-271.0,31.0,Mar 2016,2016,Q4,False,False,20163,301.0,1143,1.3700787401574803,16
1006,SHREECEM,Mar 2017,2202.0,-2048.0,-167.0,-13.0,Mar 2017,2017,Q4,False,False,20173,154.0,1339,1.6445108289768484,19
1007,SHREECEM,Mar 2018,1879.0,-3595.0,1726.0,10.0,Mar 2018,2018,Q4,False,False,20183,-1716.0,1384,1.3576589595375723,22
1008,SHREECEM,Mar 2019,2080.0,-720.0,-1276.0,84.0,Mar 2019,2019,Q4,False,False,20193,1360.0,1015,2.0492610837438425,25
1009,SHREECEM,Mar 2020,3973.0,-5590.0,1581.0,-36.0,Mar 2020,2020,Q4,False,False,20203,-1617.0,1544,2.573186528497409,28
1010,SHREECEM,Mar 2021,4254.0,-2651.0,-1233.0,370.0,Mar 2021,2021,Q4,False,False,20213,1603.0,2337,1.8202824133504494,31
1011,SHREECEM,Mar 2022,2668.0,-2143.0,-849.0,-324.0,Mar 2022,2022,Q4,False,False,20223,525.0,1269,2.102442868400315,34
1012,SHREECEM,Mar 2023,2569.0,-2405.0,-277.0,-113.0,Mar 2023,2023,Q4,False,False,20233,164.0,2369,1.084423807513719,37
1013,SHREECEM,Mar 2024,3347.0,-1418.0,-1710.0,220.0,Mar 2024,2024,Q4,False,False,20243,1929.0,1733,1.93133294864397,40
1014,SHRIRAMFIN,Mar 2013,-8359.0,-41.0,9060.0,661.0,Mar 2013,2013,Q4,False,False,20133,-8400.0,1463,-5.713602187286398,5
1015,SHRIRAMFIN,Mar 2014,-4055.0,-112.0,5010.0,843.0,Mar 2014,2014,Q4,False,False,20143,-4167.0,1358,-2.9860088365243005,8
1016,SHRIRAMFIN,Mar 2015,-9611.0,-45.0,7836.0,-1819.0,Mar 2015,2015,Q4,False,False,20153,-9656.0,1028,-9.349221789883268,12
1017,SHRIRAMFIN,Mar 2016,-5507.0,-36.0,2822.0,-2721.0,Mar 2016,2016,Q4,False,False,20163,-5543.0,1184,-4.6511824324324325,16
1018,SHRIRAMFIN,Mar 2017,-2677.0,-2.0,3017.0,338.0,Mar 2017,2017,Q4,False,False,20173,-2679.0,1266,-2.1145339652448656,19
1019,SHRIRAMFIN,Mar 2018,-13142.0,86.0,13014.0,-42.0,Mar 2018,2018,Q4,False,False,20183,-13056.0,2549,-5.155747351902707,22
1020,SHRIRAMFIN,Mar 2019,-5535.0,-76.0,5550.0,-62.0,Mar 2019,2019,Q4,False,False,20193,-5611.0,2576,-2.1486801242236027,25
1021,SHRIRAMFIN,Mar 2020,-2464.0,-55.0,4579.0,2060.0,Mar 2020,2020,Q4,False,False,20203,-2519.0,2512,-0.9808917197452229,28
1022,SHRIRAMFIN,Mar 2021,-4239.0,-25.0,12226.0,7962.0,Mar 2021,2021,Q4,False,False,20213,-4264.0,2499,-1.6962785114045618,31
1023,SHRIRAMFIN,Mar 2022,-8859.0,-34.0,8505.0,-388.0,Mar 2022,2022,Q4,False,False,20223,-8893.0,2721,-3.2557883131201764,34
1024,SHRIRAMFIN,Mar 2023,-17625.0,5076.0,11820.0,-730.0,Mar 2023,2023,Q4,False,False,20233,-12549.0,6020,-2.9277408637873754,37
1025,SHRIRAMFIN,Mar 2024,-31101.0,-258.0,27609.0,-3750.0,Mar 2024,2024,Q4,False,False,20243,-31359.0,7399,-4.203405865657522,40
1026,SIEMENS,Sep 2011,3.0,264.0,-196.0,70.0,Sep 2011,2011,Q2,False,True,20119,267.0,868,0.0034562211981566822,2
1027,SIEMENS,Sep 2014,608.0,130.0,-220.0,517.0,Sep 2014,2014,Q2,False,True,20149,738.0,603,1.0082918739635158,10
1028,SIEMENS,Sep 2015,574.0,646.0,-245.0,975.0,Sep 2015,2015,Q2,False,True,20159,1220.0,1174,0.4889267461669506,14
1029,SIEMENS,Sep 2016,513.0,237.0,-1614.0,-864.0,Sep 2016,2016,Q2,False,True,20169,750.0,2914,0.17604667124227866,17
1030,SIEMENS,Sep 2017,573.0,1321.0,-285.0,1610.0,Sep 2017,2017,Q2,False,True,20179,1894.0,1137,0.503957783641161,20
1031,SIEMENS,Sep 2018,100.0,-174.0,-305.0,-379.0,Sep 2018,2018,Q2,False,True,20189,-74.0,901,0.11098779134295228,23
1032,SIEMENS,Sep 2019,1273.0,-1135.0,-312.0,-174.0,Sep 2019,2019,Q2,False,True,20199,138.0,1099,1.1583257506824385,26
1033,SIEMENS,Sep 2020,720.0,871.0,-386.0,1205.0,Sep 2020,2020,Q2,False,True,20209,1591.0,769,0.9362808842652796,29
1034,SIEMENS,Sep 2021,1422.0,-2389.0,-502.0,-1469.0,Sep 2021,2021,Q2,False,True,20219,-967.0,1089,1.3057851239669422,32
1035,SIEMENS,Sep 2022,978.0,-34.0,-392.0,552.0,Sep 2022,2022,Q2,False,True,20229,944.0,1543,0.6338302009073234,35
1036,SIEMENS,Sep 2023,1400.0,-759.0,-450.0,191.0,Sep 2023,2023,Q2,False,True,20239,641.0,1962,0.7135575942915392,38
1037,SIEMENS,Sep 2024,1670.0,-502.0,-523.0,644.0,Sep 2024,2024,Q2,False,True,20249,1168.0,2718,0.6144223693892568,41
1038,SUNPHARMA,Mar 2013,3357.0,-2375.0,-665.0,316.0,Mar 2013,2013,Q4,False,False,20133,982.0,3469,0.9677140386278467,5
1039,SUNPHARMA,Mar 2014,3959.0,-2176.0,507.0,2290.0,Mar 2014,2014,Q4,False,False,20143,1783.0,3879,1.0206238721319927,8
1040,SUNPHARMA,Mar 2015,5616.0,-1502.0,-1187.0,2927.0,Mar 2015,2015,Q4,False,False,20153,4114.0,5476,1.0255661066471877,12
1041,SUNPHARMA,Mar 2016,6686.0,-3949.0,-1889.0,848.0,Mar 2016,2016,Q4,False,False,20163,2737.0,5658,1.1816896429833863,16
1042,SUNPHARMA,Mar 2017,7082.0,-4186.0,-2285.0,611.0,Mar 2017,2017,Q4,False,False,20173,2896.0,7846,0.9026255416772878,19
1043,SUNPHARMA,Mar 2018,3907.0,-3104.0,-1539.0,-736.0,Mar 2018,2018,Q4,False,False,20183,803.0,2542,1.536978756884343,22
1044,SUNPHARMA,Mar 2019,2196.0,-310.0,-2731.0,-844.0,Mar 2019,2019,Q4,False,False,20193,1886.0,3208,0.6845386533665836,25
1045,SUNPHARMA,Mar 2020,6555.0,-2225.0,-5715.0,-1386.0,Mar 2020,2020,Q4,False,False,20203,4330.0,4172,1.571188878235858,28
1046,SUNPHARMA,Mar 2021,6170.0,407.0,-5980.0,596.0,Mar 2021,2021,Q4,False,False,20213,6577.0,2272,2.715669014084507,31
1047,SUNPHARMA,Mar 2022,8985.0,-5556.0,-5193.0,-1765.0,Mar 2022,2022,Q4,False,False,20223,3429.0,3389,2.6512245500147538,34
1048,SUNPHARMA,Mar 2023,4959.0,-7220.0,2376.0,115.0,Mar 2023,2023,Q4,False,False,20233,-2261.0,8513,0.5825208504639963,37
1049,SUNPHARMA,Mar 2024,12135.0,-763.0,-6710.0,4662.0,Mar 2024,2024,Q4,False,False,20243,11372.0,9610,1.2627471383975026,40
1050,TATACONSUM,Mar 2013,173.0,24.0,186.0,383.0,Mar 2013,2013,Q4,False,False,20133,197.0,445,0.3887640449438202,5
1051,TATACONSUM,Mar 2014,422.0,-1.0,-363.0,57.0,Mar 2014,2014,Q4,False,False,20143,421.0,510,0.8274509803921568,8
1052,TATACONSUM,Mar 2015,418.0,-207.0,-392.0,-182.0,Mar 2015,2015,Q4,False,False,20153,211.0,273,1.531135531135531,12
1053,TATACONSUM,Mar 2016,116.0,145.0,-282.0,-21.0,Mar 2016,2016,Q4,False,False,20163,261.0,-37,-3.135135135135135,16
1054,TATACONSUM,Mar 2017,741.0,145.0,-816.0,70.0,Mar 2017,2017,Q4,False,False,20173,886.0,455,1.6285714285714286,19
1055,TATACONSUM,Mar 2018,356.0,-31.0,-30.0,294.0,Mar 2018,2018,Q4,False,False,20183,325.0,556,0.6402877697841727,22
1056,TATACONSUM,Mar 2019,210.0,53.0,-224.0,39.0,Mar 2019,2019,Q4,False,False,20193,263.0,457,0.45951859956236324,25
1057,TATACONSUM,Mar 2020,1082.0,-622.0,-308.0,152.0,Mar 2020,2020,Q4,False,False,20203,460.0,460,2.3521739130434782,28
1058,TATACONSUM,Mar 2021,1656.0,-346.0,-426.0,884.0,Mar 2021,2021,Q4,False,False,20213,1310.0,930,1.7806451612903227,31
1059,TATACONSUM,Mar 2022,1516.0,-1317.0,-995.0,-796.0,Mar 2022,2022,Q4,False,False,20223,199.0,1015,1.4935960591133004,34
1060,TATACONSUM,Mar 2023,1461.0,-834.0,-714.0,-87.0,Mar 2023,2023,Q4,False,False,20233,627.0,1320,1.106818181818182,37
1061,TATACONSUM,Mar 2024,1937.0,-1911.0,256.0,281.0,Mar 2024,2024,Q4,False,False,20243,26.0,1215,1.594238683127572,40
1062,TATAMOTORS,Mar 2013,22163.0,-22969.0,-1692.0,-2499.0,Mar 2013,2013,Q4,False,False,20133,-806.0,9976,2.2216319165998395,5
1063,TATAMOTORS,Mar 2014,36151.0,-27991.0,-3883.0,4277.0,Mar 2014,2014,Q4,False,False,20143,8160.0,14050,2.5730249110320287,8
1064,TATAMOTORS,Mar 2015,35531.0,-36232.0,5201.0,4500.0,Mar 2015,2015,Q4,False,False,20153,-701.0,14073,2.524763731969019,12
1065,TATAMOTORS,Mar 2016,37900.0,-36694.0,-3795.0,-2589.0,Mar 2016,2016,Q4,False,False,20163,1206.0,11678,3.2454187360849462,16
1066,TATAMOTORS,Mar 2017,30199.0,-39571.0,6205.0,-3167.0,Mar 2017,2017,Q4,False,False,20173,-9372.0,7557,3.9961624983459045,19
1067,TATAMOTORS,Mar 2018,23857.0,-25139.0,2012.0,730.0,Mar 2018,2018,Q4,False,False,20183,-1282.0,9091,2.6242437575624242,22
1068,TATAMOTORS,Mar 2019,18891.0,-20878.0,8830.0,6843.0,Mar 2019,2019,Q4,False,False,20193,-1987.0,-28724,-0.6576730260409414,25
1069,TATAMOTORS,Mar 2020,26633.0,-33115.0,3390.0,-3092.0,Mar 2020,2020,Q4,False,False,20203,-6482.0,-11975,-2.2240501043841334,28
1070,TATAMOTORS,Mar 2021,29001.0,-25672.0,9904.0,13232.0,Mar 2021,2021,Q4,False,False,20213,3329.0,-13395,-2.1650615901455765,31
1071,TATAMOTORS,Mar 2022,14283.0,-4444.0,-3380.0,6459.0,Mar 2022,2022,Q4,False,False,20223,9839.0,-11309,-1.262976390485454,34
1072,TATAMOTORS,Mar 2023,35388.0,-15417.0,-26243.0,-6272.0,Mar 2023,2023,Q4,False,False,20233,19971.0,2690,13.155390334572491,37
1073,TATAMOTORS,Mar 2024,67915.0,-22782.0,-37006.0,8128.0,Mar 2024,2024,Q4,False,False,20243,45133.0,31807,2.135221806520577,40
1074,TATAPOWER,Mar 2013,3286.0,-4026.0,-593.0,-1333.0,Mar 2013,2013,Q4,False,False,20133,-740.0,123,26.715447154471544,5
1075,TATAPOWER,Mar 2014,6483.0,-3609.0,-3265.0,-392.0,Mar 2014,2014,Q4,False,False,20143,2874.0,12,540.25,8
1076,TATAPOWER,Mar 2015,5981.0,-3865.0,-2239.0,-123.0,Mar 2015,2015,Q4,False,False,20153,2116.0,457,13.087527352297593,12
1077,TATAPOWER,Mar 2016,7415.0,-1805.0,-6183.0,-574.0,Mar 2016,2016,Q4,False,False,20163,5610.0,786,9.43384223918575,16
1078,TATAPOWER,Mar 2017,7014.0,-7373.0,937.0,579.0,Mar 2017,2017,Q4,False,False,20173,-359.0,1100,6.376363636363636,19
1079,TATAPOWER,Mar 2018,6364.0,-1512.0,-4726.0,126.0,Mar 2018,2018,Q4,False,False,20183,4852.0,2611,2.4373803140559174,22
1080,TATAPOWER,Mar 2019,4574.0,-272.0,-5184.0,-883.0,Mar 2019,2019,Q4,False,False,20193,4302.0,2606,1.7551803530314658,25
1081,TATAPOWER,Mar 2020,7375.0,-493.0,-5110.0,1773.0,Mar 2020,2020,Q4,False,False,20203,6882.0,1316,5.604103343465046,28
1082,TATAPOWER,Mar 2021,8345.0,993.0,-7603.0,1736.0,Mar 2021,2021,Q4,False,False,20213,9338.0,1439,5.799166087560806,31
1083,TATAPOWER,Mar 2022,6693.0,-6250.0,-1183.0,-741.0,Mar 2022,2022,Q4,False,False,20223,443.0,2156,3.104359925788497,34
1084,TATAPOWER,Mar 2023,7166.0,-7263.0,1341.0,1243.0,Mar 2023,2023,Q4,False,False,20233,-97.0,3810,1.8808398950131233,37
1085,TATAPOWER,Mar 2024,12596.0,-9027.0,-4497.0,-928.0,Mar 2024,2024,Q4,False,False,20243,3569.0,4280,2.9429906542056075,40
1086,TATASTEEL,Mar 2013,14035.0,-13099.0,-1780.0,-844.0,Mar 2013,2013,Q4,False,False,20133,936.0,-7272,-1.930005500550055,5
1087,TATASTEEL,Mar 2014,13146.0,-15378.0,1015.0,-1218.0,Mar 2014,2014,Q4,False,False,20143,-2232.0,3665,3.5869031377899043,8
1088,TATASTEEL,Mar 2015,11880.0,-9021.0,-2617.0,241.0,Mar 2015,2015,Q4,False,False,20153,2859.0,-3939,-3.015993907083016,12
1089,TATASTEEL,Mar 2016,11455.0,-8794.0,-4729.0,-2068.0,Mar 2016,2016,Q4,False,False,20163,2661.0,-497,-23.048289738430583,16
1090,TATASTEEL,Mar 2017,10824.0,-9490.0,-2579.0,-1245.0,Mar 2017,2017,Q4,False,False,20173,1334.0,-4169,-2.5963060686015833,19
1091,TATASTEEL,Mar 2018,8023.0,-11730.0,6640.0,2933.0,Mar 2018,2018,Q4,False,False,20183,-3707.0,17743,0.4521783238460238,22
1092,TATASTEEL,Mar 2019,25336.0,-29176.0,-673.0,-4513.0,Mar 2019,2019,Q4,False,False,20193,-3840.0,9122,2.777461083095812,25
1093,TATASTEEL,Mar 2020,20169.0,-14012.0,-1695.0,4462.0,Mar 2020,2020,Q4,False,False,20203,6157.0,1174,17.179727427597957,28
1094,TATASTEEL,Mar 2021,44327.0,-9437.0,-37090.0,-2200.0,Mar 2021,2021,Q4,False,False,20213,34890.0,8190,5.412332112332113,31
1095,TATASTEEL,Mar 2022,44381.0,-10905.0,-23401.0,10075.0,Mar 2022,2022,Q4,False,False,20223,33476.0,41749,1.063043426189849,34
1096,TATASTEEL,Mar 2023,21683.0,-18179.0,-6981.0,-3477.0,Mar 2023,2023,Q4,False,False,20233,3504.0,8075,2.6852012383900927,37
1097,TATASTEEL,Mar 2024,20301.0,-14253.0,-11097.0,-5049.0,Mar 2024,2024,Q4,False,False,20243,6048.0,-4910,-4.134623217922607,40
1098,TCS,Mar 2013,11615.0,-6038.0,-5729.0,-152.0,Mar 2013,2013,Q4,False,False,20133,5577.0,14076,0.8251633986928104,5
1099,TCS,Mar 2014,14751.0,-9452.0,-5673.0,-374.0,Mar 2014,2014,Q4,False,False,20143,5299.0,19332,0.7630353817504656,8
1100,TCS,Mar 2015,19369.0,-1807.0,-17168.0,394.0,Mar 2015,2015,Q4,False,False,20153,17562.0,20060,0.9655533399800598,12
1101,TCS,Mar 2016,19109.0,-5010.0,-9666.0,4433.0,Mar 2016,2016,Q4,False,False,20163,14099.0,24338,0.785150792998603,16
1102,TCS,Mar 2017,25223.0,-16895.0,-11026.0,-2698.0,Mar 2017,2017,Q4,False,False,20173,8328.0,26357,0.9569753765603065,19
1103,TCS,Mar 2018,25067.0,3104.0,-26885.0,1286.0,Mar 2018,2018,Q4,False,False,20183,28171.0,25880,0.9685857805255024,22
1104,TCS,Mar 2019,28593.0,1645.0,-27897.0,2341.0,Mar 2019,2019,Q4,False,False,20193,30238.0,31562,0.9059311830682466,25
1105,TCS,Mar 2020,32369.0,8968.0,-39915.0,1422.0,Mar 2020,2020,Q4,False,False,20203,41337.0,32447,0.9975960797608407,28
1106,TCS,Mar 2021,38802.0,-7956.0,-32634.0,-1788.0,Mar 2021,2021,Q4,False,False,20213,30846.0,32562,1.191634420490142,31
1107,TCS,Mar 2022,39949.0,-738.0,-33581.0,5630.0,Mar 2022,2022,Q4,False,False,20223,39211.0,38449,1.0390127181461157,34
1108,TCS,Mar 2023,41965.0,548.0,-47878.0,-5365.0,Mar 2023,2023,Q4,False,False,20233,42513.0,42303,0.9920100229298159,37
1109,TCS,Mar 2024,44338.0,6091.0,-48536.0,1893.0,Mar 2024,2024,Q4,False,False,20243,50429.0,46099,0.9617996051975097,40
1110,TECHM,Mar 2013,855.0,-622.0,65.0,298.0,Mar 2013,2013,Q4,False,False,20133,233.0,1307,0.6541698546289212,5
1111,TECHM,Mar 2014,1596.0,291.0,-972.0,915.0,Mar 2014,2014,Q4,False,False,20143,1887.0,3062,0.5212279555845852,8
1112,TECHM,Mar 2015,2448.0,-1865.0,-829.0,-246.0,Mar 2015,2015,Q4,False,False,20153,583.0,2659,0.9206468597216999,12
1113,TECHM,Mar 2016,3137.0,-1453.0,-496.0,1188.0,Mar 2016,2016,Q4,False,False,20163,1684.0,3027,1.0363396101750908,16
1114,TECHM,Mar 2017,4071.0,-2893.0,-1571.0,-392.0,Mar 2017,2017,Q4,False,False,20173,1178.0,2851,1.4279200280603297,19
1115,TECHM,Mar 2018,3554.0,-3319.0,-269.0,-35.0,Mar 2018,2018,Q4,False,False,20183,235.0,3786,0.9387216059165346,22
1116,TECHM,Mar 2019,4432.0,-2104.0,-2251.0,77.0,Mar 2019,2019,Q4,False,False,20193,2328.0,4289,1.0333411051527162,25
1117,TECHM,Mar 2020,4358.0,1081.0,-4466.0,974.0,Mar 2020,2020,Q4,False,False,20203,5439.0,3897,1.1182961252245316,28
1118,TECHM,Mar 2021,8094.0,-5433.0,-2987.0,-326.0,Mar 2021,2021,Q4,False,False,20213,2661.0,4353,1.859407305306685,31
1119,TECHM,Mar 2022,5285.0,480.0,-4667.0,1098.0,Mar 2022,2022,Q4,False,False,20223,5765.0,5630,0.9387211367673179,34
1120,TECHM,Mar 2023,5572.0,-226.0,-5078.0,267.0,Mar 2023,2023,Q4,False,False,20233,5346.0,4857,1.1472102120650607,37
1121,TECHM,Mar 2024,6376.0,-1318.0,-4767.0,291.0,Mar 2024,2024,Q4,False,False,20243,5058.0,2397,2.6599916562369628,40
1122,TITAN,Mar 2013,553.0,-142.0,-236.0,176.0,Mar 2013,2013,Q4,False,False,20133,411.0,725,0.7627586206896552,5
1123,TITAN,Mar 2014,-555.0,-271.0,497.0,-329.0,Mar 2014,2014,Q4,False,False,20143,-826.0,735,-0.7551020408163265,8
1124,TITAN,Mar 2015,503.0,-118.0,-1005.0,-620.0,Mar 2015,2015,Q4,False,False,20153,385.0,816,0.616421568627451,12
1125,TITAN,Mar 2016,576.0,-159.0,-505.0,-88.0,Mar 2016,2016,Q4,False,False,20163,417.0,675,0.8533333333333334,16
1126,TITAN,Mar 2017,1712.0,-953.0,-166.0,594.0,Mar 2017,2017,Q4,False,False,20173,759.0,697,2.456241032998565,19
1127,TITAN,Mar 2018,-51.0,98.0,-252.0,-206.0,Mar 2018,2018,Q4,False,False,20183,47.0,1102,-0.04627949183303085,22
1128,TITAN,Mar 2019,1243.0,-797.0,-489.0,-43.0,Mar 2019,2019,Q4,False,False,20193,446.0,1389,0.8948884089272858,25
1129,TITAN,Mar 2020,-348.0,235.0,-242.0,-355.0,Mar 2020,2020,Q4,False,False,20203,-113.0,1493,-0.23308774279973207,28
1130,TITAN,Mar 2021,4139.0,-2799.0,-1234.0,106.0,Mar 2021,2021,Q4,False,False,20213,1340.0,974,4.249486652977413,31
1131,TITAN,Mar 2022,-724.0,1165.0,-403.0,38.0,Mar 2022,2022,Q4,False,False,20223,441.0,2198,-0.3293903548680619,34
1132,TITAN,Mar 2023,1370.0,-1814.0,457.0,13.0,Mar 2023,2023,Q4,False,False,20233,-444.0,3274,0.4184483811850947,37
1133,TITAN,Mar 2024,1695.0,-189.0,-1329.0,177.0,Mar 2024,2024,Q4,False,False,20243,1506.0,3496,0.4848398169336384,40
1134,TORNTPHARM,Mar 2013,153.0,-247.0,20.0,-73.0,Mar 2013,2013,Q4,False,False,20133,-94.0,435,0.35172413793103446,5
1135,TORNTPHARM,Mar 2014,599.0,-418.0,86.0,268.0,Mar 2014,2014,Q4,False,False,20143,181.0,664,0.9021084337349398,8
1136,TORNTPHARM,Mar 2015,810.0,-2113.0,1212.0,-90.0,Mar 2015,2015,Q4,False,False,20153,-1303.0,751,1.0785619174434087,12
1137,TORNTPHARM,Mar 2016,2742.0,-869.0,-1435.0,437.0,Mar 2016,2016,Q4,False,False,20163,1873.0,1733,1.5822273514137335,16
1138,TORNTPHARM,Mar 2017,1009.0,-798.0,-193.0,18.0,Mar 2017,2017,Q4,False,False,20173,211.0,934,1.0802997858672376,19
1139,TORNTPHARM,Mar 2018,894.0,-4677.0,3417.0,-366.0,Mar 2018,2018,Q4,False,False,20183,-3783.0,678,1.3185840707964602,22
1140,TORNTPHARM,Mar 2019,1798.0,-246.0,-1314.0,238.0,Mar 2019,2019,Q4,False,False,20193,1552.0,436,4.123853211009174,25
1141,TORNTPHARM,Mar 2020,1393.0,229.0,-1549.0,73.0,Mar 2020,2020,Q4,False,False,20203,1622.0,1025,1.3590243902439025,28
1142,TORNTPHARM,Mar 2021,2005.0,-444.0,-1651.0,-89.0,Mar 2021,2021,Q4,False,False,20213,1561.0,1252,1.601437699680511,31
1143,TORNTPHARM,Mar 2022,1803.0,-196.0,-1781.0,-174.0,Mar 2022,2022,Q4,False,False,20223,1607.0,777,2.3204633204633205,34
1144,TORNTPHARM,Mar 2023,2368.0,-2335.0,77.0,110.0,Mar 2023,2023,Q4,False,False,20233,33.0,1245,1.902008032128514,37
1145,TORNTPHARM,Mar 2024,3266.0,-160.0,-2780.0,327.0,Mar 2024,2024,Q4,False,False,20243,3106.0,1656,1.9722222222222223,40
1146,TRENT,Mar 2013,31.0,-276.0,147.0,-97.0,Mar 2013,2013,Q4,False,False,20133,-245.0,-27,-1.1481481481481481,5
1147,TRENT,Mar 2014,-46.0,-48.0,-50.0,-145.0,Mar 2014,2014,Q4,False,False,20143,-94.0,-19,2.4210526315789473,8
1148,TRENT,Mar 2015,-10.0,-306.0,310.0,-6.0,Mar 2015,2015,Q4,False,False,20153,-316.0,129,-0.07751937984496124,12
1149,TRENT,Mar 2016,109.0,-98.0,-13.0,-2.0,Mar 2016,2016,Q4,False,False,20163,11.0,55,1.981818181818182,16
1150,TRENT,Mar 2017,102.0,-44.0,-51.0,7.0,Mar 2017,2017,Q4,False,False,20173,58.0,85,1.2,19
1151,TRENT,Mar 2018,77.0,-4.0,-74.0,-1.0,Mar 2018,2018,Q4,False,False,20183,73.0,87,0.8850574712643678,22
1152,TRENT,Mar 2019,21.0,-37.0,37.0,21.0,Mar 2019,2019,Q4,False,False,20193,-16.0,95,0.22105263157894736,25
1153,TRENT,Mar 2020,361.0,-809.0,452.0,5.0,Mar 2020,2020,Q4,False,False,20203,-448.0,106,3.4056603773584904,28
1154,TRENT,Mar 2021,285.0,18.0,-283.0,20.0,Mar 2021,2021,Q4,False,False,20213,303.0,-181,-1.574585635359116,31
1155,TRENT,Mar 2022,58.0,56.0,-108.0,6.0,Mar 2022,2022,Q4,False,False,20223,114.0,35,1.6571428571428573,34
1156,TRENT,Mar 2023,595.0,-103.0,-491.0,1.0,Mar 2023,2023,Q4,False,False,20233,492.0,394,1.5101522842639594,37
1157,TRENT,Mar 2024,1349.0,-508.0,-629.0,211.0,Mar 2024,2024,Q4,False,False,20243,841.0,1477,0.913337846987136,40
1158,TVSMOTOR,Mar 2013,464.0,-120.0,-402.0,-58.0,Mar 2013,2013,Q4,False,False,20133,344.0,198,2.3434343434343434,5
1159,TVSMOTOR,Mar 2014,470.0,-235.0,-216.0,19.0,Mar 2014,2014,Q4,False,False,20143,235.0,187,2.513368983957219,8
1160,TVSMOTOR,Mar 2015,83.0,-415.0,261.0,-71.0,Mar 2015,2015,Q4,False,False,20153,-332.0,328,0.2530487804878049,12
1161,TVSMOTOR,Mar 2016,936.0,-605.0,-319.0,12.0,Mar 2016,2016,Q4,False,False,20163,331.0,429,2.1818181818181817,16
1162,TVSMOTOR,Mar 2017,689.0,-709.0,-59.0,-79.0,Mar 2017,2017,Q4,False,False,20173,-20.0,509,1.3536345776031433,19
1163,TVSMOTOR,Mar 2018,354.0,-1095.0,897.0,156.0,Mar 2018,2018,Q4,False,False,20183,-741.0,665,0.5323308270676692,22
1164,TVSMOTOR,Mar 2019,-918.0,-1104.0,2210.0,188.0,Mar 2019,2019,Q4,False,False,20193,-2022.0,725,-1.2662068965517241,25
1165,TVSMOTOR,Mar 2020,373.0,-1090.0,1619.0,902.0,Mar 2020,2020,Q4,False,False,20203,-717.0,647,0.5765069551777434,28
